speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
78.0273304034574,0.236775213862229,5.25,0,4.35644841580151,4,5.6097,4644.24644470396,77.8460284423683,50.7710644372,-3.75583896586983,225.35033795219,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,4.09637737113895E-12,-7.42082915116595E-11,5.12660808558964,-0.00977246407599108,0,3027.53416103413,
78.2078393542729,0.248309633857714,5.5,0,4.34710850187304,4,5.6097,4654.99047565732,77.7600761947414,50.8323309456861,-3.77323663279535,226.394197967721,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.36545912371298E-12,-2.47937122312337E-11,5.37043848986912,-0.0102610872797906,0,3027.5167633672,
78.3875461464966,0.259817431636439,5.75,0,4.33780244972136,4,5.6097,4665.68676151714,77.6745059078629,50.8930675504465,-3.79059692052459,227.435815231475,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,4.55153041237661E-13,-8.28369005727458E-12,5.61426889414861,-0.0107497104835902,0,3027.49940307948,
78.5664576942691,0.271298847298029,6,0,4.32853000221109,4,5.6097,4676.33571381837,77.589314289453,50.9532800159531,-3.80791996571219,228.475197942731,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.51717680412554E-13,-2.76757480234368E-12,5.85809929842809,-0.0112383336873897,0,3027.48208003429,
78.7445808137932,0.282754117478368,6.25,0,4.31929090569744,4,5.6097,4686.93773826663,77.504498093867,51.0129740193475,-3.82520590395698,229.512354237418,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,5.05725601375179E-14,-9.24630502816927E-13,6.10192970270757,-0.0117269568911893,0,3027.46479409604,
78.9219222252776,0.294183475418926,6.5,0,4.3100849099577,4,5.6097,4697.49323485387,77.4200541211691,51.0721551522156,-3.84245486981663,230.547292188997,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.68575200458393E-14,-3.08908930896417E-13,6.34576010698705,-0.0122155800949888,0,3027.44754513018,
79.0984885548324,0.305587151034314,6.75,0,4.30091176812453,4,5.6097,4708.00259797124,77.3359792162301,51.1308289223169,-3.85966699682201,231.580019809321,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,5.6191733486131E-15,-1.03201542535569E-13,6.58959051126653,-0.0127042032987884,0,3027.43033300318,
79.274286336316,0.316965370978126,7,0,4.29177123662094,4,5.6097,4718.46621651901,77.252270267848,51.1890007552689,-3.87684241749129,232.610545049477,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.87305778287103E-15,-3.44774759700257E-14,6.83342091554602,-0.0131928265025879,0,3027.41315758251,
79.4493220131362,0.328318358707108,7.25,0,4.28266307509684,4,5.6097,4728.88447401372,77.1689242078902,51.2466759961891,-3.8939812633437,233.638875800622,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,6.24352594290344E-16,-1.15180342555117E-14,7.0772513198255,-0.0136814497063875,0,3027.39601873666,
79.6236019400051,0.33964633454372,7.5,0,4.27358704636727,4,5.6097,4739.25774869272,77.0859380104583,51.303859911295,-3.91108366491308,234.665019894785,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.08117531430115E-16,-3.84782193073396E-15,7.32108172410498,-0.014170072910187,0,3027.37891633509,
79.7971323846512,0.350949515737132,7.75,0,4.26454291635204,4,5.6097,4749.58641361601,77.003308691072,51.3605576894644,-3.92814975176114,235.688985105668,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,6.93725104767049E-17,-1.2854208359308E-15,7.56491212838446,-0.0146586961139866,0,3027.36185024824,
79.9699195294894,0.362228116522705,8,0,4.25553045401699,4,5.6097,4759.87083676564,76.9210333058749,51.4167744437559,-3.94517965249046,236.710779149427,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.31241701589016E-17,-4.29407420729538E-16,7.80874253266395,-0.0151473193177862,0,3027.34482034751,
80.1419694732485,0.373482348179999,8.25,0,4.24654943131657,4,5.6097,4770.11138114262,76.839108950859,51.4725152128924,-3.96217349475721,237.730409685433,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,7.70805671963388E-18,-1.43445743202805E-16,8.05257293694343,-0.0156359425215857,0,3027.32782650524,
80.3132882325603,0.384712419089355,8.5,0,4.23759962313792,4,5.6097,4780.30840486151,76.7575327611079,51.5277849627069,-3.97913140528371,238.747884317023,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.56935223987796E-18,-4.79181190480312E-17,8.29640334122291,-0.0161245657253853,0,3027.31086859472,
80.4838817435097,0.395918534787095,8.75,0,4.22868080724624,4,5.6097,4790.46226124259,76.6763019100593,51.5825885875536,-3.99605350987064,239.763210592238,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,8.56450746625986E-19,-1.60068510584469E-17,8.54023374550239,-0.0166131889291848,0,3027.29394649013,
80.6537558631462,0.407100898019377,9,0,4.21979276423147,4,5.6097,4800.57329890196,76.5954136087843,51.6369309116837,-4.01293993340909,240.776396004545,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.85483582208662E-19,-5.34695040727486E-18,8.78406414978187,-0.0171018121329844,0,3027.27706006659,
80.8229163709607,0.41825970879475,9.25,0,4.21093527745634,4,5.6097,4810.64186183932,76.5148651052854,51.6908166905881,-4.02979079989236,241.787447993541,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,9.5161194069554E-20,-1.78607866742409E-18,9.02789455406135,-0.0175904353367839,0,3027.26020920011,
80.9913689703256,0.42939516443544,9.5,0,4.20210813300553,4,5.6097,4820.66828952378,76.4346536838098,51.7442506123076,-4.04660623242754,242.796373945652,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,3.17203980231847E-20,-5.96608243159473E-19,9.27172495834084,-0.0180790585405835,0,3027.24339376757,
81.159119289901,0.44050745962741,9.75,0,4.19331111963617,4,5.6097,4830.65291697749,76.3547766641801,51.7972372987108,-4.06338635324687,243.803181194812,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.05734660077282E-20,-1.99283901654357E-19,9.51555536262032,-0.018567681744383,0,3027.22661364675,
81.3261728850078,0.45159678646923,10,0,4.18454402872938,4,5.6097,4840.59607485741,76.2752314011408,51.8497813067426,-4.08013128371889,244.807877023134,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,3.52448866924274E-21,-6.65655536408608E-20,9.7593857668998,-0.0190563049481826,0,3027.20986871628,
81.4925352389683,0.462663334519789,10.25,0,4.17580665424304,4,5.6097,4850.49808953507,76.1960152837195,51.9018871296416,-4.09684114435938,245.810468661563,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.17482955641425E-21,-2.22341895400391E-20,10.0032161711793,-0.0195449281519821,0,3027.19315885564,
81.658211764415,0.473707290844879,10.5,0,4.16709879266562,4,5.6097,4860.3592831745,76.117125734604,51.9535591981292,-4.1135160548421,246.810963290526,0,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,3.91609852138082E-22,-7.4265574059146E-21,10.2470465754588,-0.0200335513557817,0,3027.17648394516,
