speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
67.2845748000022,6.82763901967265,115.5,-1.85809610832721,6.03175631684672,1,3,2141.73453465134,255.826546534866,76.9441840522762,-2.7928299365823,167.569796194938,19.7635907314357,94.5415556469593,0,-188,1,109.955742875643,1.4,1.5,110.0634771084,-0.961601804148094,-0.0328970850457866,52.8721201256277,64.149721232663,0,3381.65717006342,
67.574775605751,6.84101504237437,115.75,-1.87415874465113,6.02655488315632,1,3,2150.97191319618,254.902808680382,76.9970189446221,-2.81697304273533,169.01838256412,19.4842022747153,94.4744174116428,0,-188,1,109.955742875643,1.4,1.5,109.986132450908,-0.96579993741325,-0.0328668317399341,52.7844400481381,64.39129360524,0,3381.63302695727,
67.8634805647175,6.85433362156212,116,-1.89020718181877,6.02134963531737,1,3,2160.16167745911,253.983832254089,77.0472034157558,-2.84109480670451,170.465688402271,19.204396369809,94.4069376749496,0,-188,1,109.955742875643,1.4,1.5,109.908785368588,-0.96997658026569,-0.0328396152895879,52.6970889092183,64.6329764943169,0,3381.6089051933,
68.1507086196204,6.86759554082283,116.25,-1.90624141604134,6.01614059306912,1,3,2169.3044304056,253.06955695944,77.0947773944394,-2.86519522279509,171.911713367705,18.9241644941695,94.3391151878961,0,-188,1,109.955742875643,1.4,1.5,109.831435860317,-0.974132136157744,-0.0328134100990344,52.6100668587119,64.874769452897,0,3381.58480477721,
68.436478296697,6.88080156638338,116.5,-1.92226144341603,6.01092777616442,1,3,2178.40076174411,252.159923825589,77.1397799383888,-2.88927428514089,173.356457108453,18.6434982162905,94.2709486874304,0,-188,1,109.955742875643,1.4,1.5,109.754083924973,-0.978266915329344,-0.0327875378052795,52.5233740458554,65.11667203378,0,3381.56072571486,
68.7208077184681,6.89395244764436,116.75,-1.93826725993182,6.00571120436825,1,3,2187.45124833238,251.254875166762,77.1822492608887,-2.91333198771311,174.799919262787,18.3623891918251,94.2024368964394,0,-188,1,109.955742875643,1.4,1.5,109.67672956144,-0.9823811931521,-0.0327617714389529,52.4370106192774,65.3586837895636,0,3381.53666801229,
69.0037146160035,6.90704891769296,117,-1.9542588614751,6.00049089745625,1,3,2196.45645456789,250.354354543211,77.2222227563673,-2.93736832432877,176.242099459726,18.0808291598495,94.1335785237525,0,-188,1,109.955742875643,1.4,1.5,109.599372768603,-0.986475229453605,-0.0327360332481829,52.3509767269988,65.6008042726436,0,3381.51263167567,
69.2852163407119,6.92009169379579,117.25,-1.97023624383506,5.99526687521338,1,3,2205.41693276313,249.458306723687,77.2597370249804,-2.96138328865873,177.682997319524,17.7988099392668,94.0643722641417,0,-188,1,109.955742875643,1.4,1.5,109.522013545336,-0.990549275592071,-0.0327102996020817,52.2652725164318,65.8430330352156,0,3381.48861671134,
69.5653298756779,6.93308147787287,117.5,-1.98619940270878,5.99003915743254,1,3,2214.33322350649,248.566677649351,77.2948278962512,-2.98537687423546,179.122612454128,17.5163234253409,93.9948167983182,0,-188,1,109.955742875643,1.4,1.5,109.444651890557,-0.99460357620041,-0.0326845592172433,52.1798981343805,66.0853696292749,0,3381.46462312576,
69.8440718465668,6.94601895695345,117.75,-2.00214833370616,5.98480776391335,1,3,2223.20585600932,247.679414399068,77.3275304518108,-3.00934907446038,180.560944467623,17.2333615863575,93.924910792926,0,-188,1,109.955742875643,1.4,1.5,109.36728780316,-0.99863837069468,-0.0326588115634154,52.0948537270399,66.327813606618,0,3381.44065092554,
70.1214585321171,6.95890480361452,118,-2.01808303235463,5.97957271446092,1,3,2232.03534843996,246.796465156004,77.3578790472791,-3.03329988261095,181.997992956657,16.9499164604042,93.8546529005317,0,-188,1,109.955742875643,1.4,1.5,109.289921282057,-1.00265389321386,-0.0326330543848559,52.0101394399963,66.5703645188432,0,3381.41670011739,
70.3975058742402,6.97173967640297,118.25,-2.03400349410366,5.97433402888473,1,3,2240.82220824521,245.917779175479,77.3859073333272,-3.05722929184744,183.433757510847,16.6659801522642,93.7840417596121,0,-188,1,109.955742875643,1.4,1.5,109.212552326148,-1.00665037295502,-0.0326072869387615,51.9257554182262,66.8130219173513,0,3381.39277070815,
70.6722294877446,6.98452422024189,118.5,-2.04990971432905,5.96909172699746,1,3,2249.56693245987,245.043306754013,77.4116482759578,-3.08113729521942,184.868237713165,16.3815448304184,93.7130759945375,0,-188,1,109.955742875643,1.4,1.5,109.135180934332,-1.01062803444211,-0.0325815095262224,51.8417018060969,67.0557853533467,0,3381.36886270478,
70.9456446697018,6.99725906682199,118.75,-2.0658016883371,5.96384582861399,1,3,2258.27000800484,244.172999199516,77.4351341760383,-3.10502388567196,186.301433140318,16.0966027241512,93.6417542155535,0,-188,1,109.955742875643,1.4,1.5,109.057807105535,-1.01458709747821,-0.0325557209532342,51.7579787473656,67.2986543778378,0,3381.34497611433,
71.2177664084693,7.00994483497858,119,-2.08167941136857,5.95859635355038,1,3,2266.93191197437,243.306808802563,77.4563966881215,-3.12888905605165,187.733343363099,15.8111461207545,93.5700750187582,0,-188,1,109.955742875643,1.4,1.5,108.980430838681,-1.01852777750222,-0.0325299218797803,51.6745863851795,67.5416285416385,0,3381.32111094395,
71.4886093923875,7.02258213105493,119.25,-2.09754287860247,5.95334332162285,1,3,2275.55311191283,242.444688808717,77.4754668385832,-3.15273279911223,189.163967946734,15.5251673628255,93.4980369860779,0,-188,1,109.955742875643,1.4,1.5,108.903052132692,-1.02245028560627,-0.0325041120845377,51.5915248620753,67.7847073953684,0,3381.29726720089,
71.7581880181626,7.03517154925245,119.5,-2.11339208515973,5.9480867526469,1,3,2284.13406608164,241.586593391836,77.4923750431092,-3.17655510752018,190.593306451211,15.2386588456539,93.4256386852394,0,-188,1,109.955742875643,1.4,1.5,108.825670986492,-1.02635482862052,-0.0324782910450341,51.5087943199792,68.0278904894537,0,3381.27344489248,
72.0265163989515,7.04771367196843,119.75,-2.12922702610669,5.9428266664364,1,3,2292.67522371652,240.732477628348,77.5071511235587,-3.20035597385992,192.021358431595,14.9516130146951,93.352878669739,0,-188,1,109.955742875643,1.4,1.5,108.748287399008,-1.03024160930181,-0.0324524588353832,51.4263949002063,68.2711773741287,0,3381.24964402614,
72.2936083721593,7.06020907012173,120,-2.14504769645847,5.93756308280274,1,3,2301.17702527576,239.941148736212,77.5388425664191,-3.22413539063887,193.448123438332,14.664022363124,93.2814037783418,0,-188,1,109.955742875643,1.4,1.5,108.670901369181,-1.03411082638701,-0.0324266150382764,51.3443267434606,68.5145675994355,0,3381.22586460936,
72.5594775069642,7.07265830346705,120.25,-2.16085409118222,5.93229602155398,1,3,2309.63990267971,239.518004866014,77.6867566215332,-3.24789335029234,194.873601017541,14.39688077806,93.2199390352529,0,-188,1,109.955742875643,1.4,1.5,108.593512895955,-1.0379626747447,-0.0324007595959029,51.2625899898346,68.758060715226,0,3381.20210664971,
72.8241371115795,7.08506192089819,120.5,-2.17664620520018,5.9270255024941,1,3,2318.06427954196,239.096786022902,77.8329988431536,-3.27162984518818,196.297790711291,14.2600638513578,93.158356706487,0,-188,1,109.955742875643,1.4,1.5,108.516121978272,-1.04179734549517,-0.0323748925813903,51.1811847788092,69.0016562711619,0,3381.17837015481,
73.087600240264,7.09742046074084,120.75,-2.1924240333927,5.92175154542224,1,3,2326.45057139248,238.677471430376,77.9775900355162,-3.29534486763123,197.720692057874,14.1235448152768,93.0966570747493,0,-188,1,109.955742875643,1.4,1.5,108.438728615082,-1.04561502609696,-0.0323490139478087,51.1001112492533,69.2453538167158,0,3381.15465513237,
73.3498797000932,7.10973445103525,121,-2.20818757060109,5.91647417013194,1,3,2334.79918589314,238.260040705343,78.120550611284,-3.31903840986767,199.14230459206,13.9873208289299,93.0348404204876,0,-188,1,109.955742875643,1.4,1.5,108.361332805343,-1.04941590035362,-0.032323122877498,51.0193695394237,69.4891529011722,0,3381.13096159013,
73.6109880574985,7.12200440980927,121.25,-2.22393681163038,5.91119339641047,1,3,2343.11052304587,237.844473847706,78.2619006018767,-3.34271046408916,200.56262784535,13.8513891121236,92.9729070219443,0,-188,1,109.955742875643,1.4,1.5,108.283934548006,-1.0532001487558,-0.0322972206579062,50.9389597869644,69.7330530736281,0,3381.10728953591,
73.8709376445865,7.1342308453422,121.5,-2.23967175125196,5.90590924403817,1,3,2351.38497539382,237.430751230309,78.4016596674522,-3.36636102243678,201.981661346207,13.715746943717,92.9108571552061,0,-188,1,109.955742875643,1.4,1.5,108.206533842043,-1.05696794827213,-0.0322713060259461,50.858882128907,69.9770538829939,0,3381.08363897756,
74.1297405652454,7.14641425641964,121.75,-2.25539238420615,5.90062173278778,1,3,2359.62292821572,237.018853589214,78.5398471065537,-3.38999007700489,203.399404620293,13.5803916600349,92.8486910942532,0,-188,1,109.955742875643,1.4,1.5,108.129130686409,-1.06071947261308,-0.0322453792138401,50.77913670167,70.2211548779943,0,3381.060009923,
74.387408701049,7.15855513257997,122,-2.2710987052046,5.89533088242383,1,3,2367.8247597138,236.60876201431,78.6764818654344,-3.41359761984483,204.81585719069,13.4453206533369,92.7864091110067,0,-188,1,109.955742875643,1.4,1.5,108.051725080068,-1.06445489227004,-0.0322194400618256,50.6997236410587,70.4653556071689,0,3381.03640238016,
74.6439537169649,7.17065395435258,122.25,-2.28679070893272,5.89003671270206,1,3,2375.99084119553,236.200457940224,78.8115825470764,-3.43718364296842,206.231018578105,13.3105313703365,92.7240114753751,0,-188,1,109.955742875643,1.4,1.5,107.974317021998,-1.06817437458214,-0.0321934882764629,50.6206430822649,70.7096556188735,0,3381.01281635703,
74.8993870668758,7.18271119348828,122.5,-2.30246839005191,5.88473924336885,1,3,2384.12153724929,235.793923137535,78.9451674199119,-3.46074813835143,207.644888301086,13.1760213107701,92.6614984552998,0,-188,1,109.955742875643,1.4,1.5,107.896906511186,-1.07187808385297,-0.0321675238841892,50.5418951598667,70.9540544612805,0,3380.98925186165,
75.1537199989207,7.19472731318224,122.75,-2.31813174320174,5.87943849416062,1,3,2392.21720591449,235.389139704275,79.0772544262618,-3.4842910979368,209.057465876208,13.0417880260143,92.5988703167992,0,-188,1,109.955742875643,1.4,1.5,107.819493546612,-1.07556618146334,-0.0321415472258839,50.4634800078282,71.1985516823797,0,3380.96570890206,
75.4069635606637,7.20670276828963,123,-2.33378076300206,5.87413448480338,1,3,2400.27819884601,234.979135086549,79.205516845824,-3.50781251363787,210.468750818272,12.9078291177474,92.5359064064436,0,-188,1,109.955742875643,1.4,1.5,107.742078127262,-1.079238825871,-0.0321155579944971,50.3853977594993,71.4431468299798,0,3380.94218748636,
75.6591286040968,7.21863800553434,123.25,-2.34941544405506,5.86882723501215,1,3,2408.30486147348,234.377135389489,79.2667870335708,-3.53131237734139,211.878742640484,12.771560503924,92.4666022317556,0,-188,1,109.955742875643,1.4,1.5,107.664660252127,-1.08289617270114,-0.0320895560421138,50.3076485476154,71.6878394517081,0,3380.91868762266,
75.9102257904834,7.2305334637111,123.5,-2.36503578094718,5.86351676449052,1,3,2416.29753315546,233.77768501334,79.3264492220227,-3.55479068091046,213.287440854628,12.5633384074108,92.3970701465634,0,-188,1,109.955742875643,1.4,1.5,107.5872399202,-1.08653837486725,-0.0320635416697387,50.2302325042972,71.9326290950126,0,3380.89520931909,
76.1602655950478,7.24238957388108,123.75,-2.38064176825101,5.85820309293016,1,3,2424.2565473287,233.180758950348,79.3845229846823,-3.57824741618737,214.694844971242,12.355089639303,92.3273098683299,0,-188,1,109.955742875643,1.4,1.5,107.509817130483,-1.09016558252306,-0.032037514162653,50.1531497610505,72.1775153071618,0,3380.87175258381,
76.4092583115184,7.25420675956141,124,-2.39623340052713,5.85288624001034,1,3,2432.18223165273,232.586332626045,79.4410275586754,-3.60168257499631,216.100954499779,12.1468111652098,92.2573211109805,0,-188,1,109.955742875643,1.4,1.5,107.432391881971,-1.09377794328871,-0.0320114742220177,50.0764004487658,72.4224976352462,0,3380.848317425,
76.6572140565284,7.26598543690874,124.25,-2.41181067232582,5.84756622539755,1,3,2440.07490815,231.99438188875,79.4959818528693,-3.62509614914604,217.505768948763,11.9384999961472,92.1871035849385,0,-188,1,109.955742875643,1.4,1.5,107.354964173672,-1.09737560208012,-0.031985420479018,49.9999846977181,72.6675756261786,0,3380.82490385085,
76.9041427738801,7.27772601489708,124.5,-2.42737357818875,5.84224306874503,1,3,2447.93489334158,231.404882999382,79.5494044557399,-3.64848813043239,218.909287825943,11.7301531873587,92.11665699716,0,-188,1,109.955742875643,1.4,1.5,107.277534004598,-1.10095870146972,-0.0319593542175548,49.923902637567,72.9127488266956,0,3380.80151186957,
77.1500542386786,7.28942889549022,124.75,-2.44292211265065,5.83691678969238,1,3,2455.76249837871,230.817812621597,79.6013136429972,-3.67185851064069,220.311510638441,11.5217678371748,92.0459810511671,0,-188,1,109.955742875643,1.4,1.5,107.200101373776,-1.10452738153558,-0.0319332748568246,49.8481543973558,73.1580167833578,0,3380.77814148936,
77.3949580613387,7.30109447380875,125,-2.45845627024083,5.83158740786517,1,3,2463.5580291704,230.23314781222,79.6517273849772,-3.69520728154818,221.712436892891,11.3133410859076,91.9750754470811,0,-188,1,109.955742875643,1.4,1.5,107.122666280225,-1.10808178000375,-0.0319071825691531,49.772740105512,73.403379042551,0,3380.75479271845,
77.6388636914697,7.31272313829212,125.25,-2.47397604548472,5.82625494287457,1,3,2471.32178650706,229.650866011971,79.7006633538109,-3.71853443492626,223.112066095576,11.1048701147789,91.903939881654,0,-188,1,109.955742875643,1.4,1.5,107.045228722961,-1.11162203226657,-0.0318810771911831,49.6976598898465,73.6488351504869,0,3380.73146556507,
77.8817804216441,7.32431527085573,125.5,-2.48948143290533,5.82091941431697,1,3,2479.05406618045,229.070945036466,79.7481389303756,-3.74183996254269,224.510397752561,10.8963521448827,91.8325740482997,0,-188,1,109.955742875643,1.4,1.5,106.967788701012,-1.11514827147004,-0.0318549588571436,49.6229138775536,73.8943846532041,0,3380.70816003746,
78.1237173910525,7.33587124704333,125.75,-2.50497242702466,5.81558084177365,1,3,2486.75515910006,228.493363067496,79.7941712110394,-3.76512385616369,225.907431369821,10.6877844361784,91.760977637124,0,-188,1,109.955742875643,1.4,1.5,106.890346213421,-1.11866062857728,-0.0318288278023932,49.5485021952107,74.1400270965685,0,3380.68487614384,
78.3646835890505,7.34739143617482,126,-2.52044902236505,5.81023924481041,1,3,2494.42535140594,227.918098644554,79.838777014205,-3.78838610755601,227.303166453361,10.4791642865145,91.689150334954,0,-188,1,109.955742875643,1.4,1.5,106.812901259222,-1.12215923219508,-0.0318026822246395,49.4744249687781,74.3857620262748,0,3380.66161389244,
78.6046878585997,7.35887620148976,126.25,-2.53591121345051,5.80489464297729,1,3,2502.06492457833,227.345130656626,79.88197288666,-3.81162670848892,228.697602509335,10.2704890306828,91.6170918253669,0,-188,1,109.955742875643,1.4,1.5,106.735453837435,-1.12564420920999,-0.0317765256486808,49.4006823235989,74.6315889878468,0,3380.63837329151,
78.8437388996091,7.37032590028659,126.5,-2.55135899480798,5.79954705580821,1,3,2509.67415554391,226.774438334207,79.9237751097407,-3.83484565073608,230.090739044165,10.0617560395001,91.5448017887172,0,-188,1,109.955742875643,1.4,1.5,106.658003947131,-1.12911568386989,-0.0317503528031074,49.3272743843985,74.8775075266384,0,3380.61515434926,
79.0818452721778,7.3817408840578,126.75,-2.56679236096856,5.79419650282069,1,3,2517.25331677911,226.206001241567,79.964199705317,-3.8580429260774,231.482575564644,9.85296271891722,91.4722799021646,0,-188,1,109.955742875643,1.4,1.5,106.580551587344,-1.12910758957013,7.42561799959372E-05,49.2542012752845,75.1235171878347,0,3380.59195707392,
79.3190153997442,7.39312149862113,127,-2.5822113064687,5.78884300351555,1,3,2524.80267641029,225.639799269228,80.0032624416033,-3.88121852630085,232.873111578051,9.64410650915471,91.3995258396994,0,-188,1,109.955742875643,1.4,1.5,106.503096757151,-1.12739391454434,0.015768535877971,49.1814631197465,75.3696175164524,0,3380.5687814737,
79.1905728665615,7.40457274415761,127.25,-2.57385524647614,-14.469611815856,1,3,2520.71422359844,225.946433230117,79.9822565446695,-3.86865886676843,232.119532006105,9.43518488386395,0,98.5012536144262,-188,1,109.955742875643,1.5,1.4,106.425639455595,-2.21607768807474,-9.9558338700996,49.1090600406559,75.6158080573409,0,3380.58134113323,
78.5940705867665,7.41611222335041,127.5,-2.53522619984471,-14.4660226711171,1,3,2501.72696631945,227.370477526042,79.8800879844125,-3.81059709193859,228.635825516315,9.22619534931254,0,98.5469541024618,-188,1,109.955742875643,1.5,1.4,106.348179681743,1.03041536212873,29.4616378724516,49.0369921602657,75.862088355183,0,3380.63940290806,
77.9931212633491,7.42765752246232,127.75,-2.49660451323199,-0.945932987295451,1,3,2482.59815524552,228.805138356586,79.7694784326253,-3.75254637965848,225.152782779509,9.01713544359348,0,0,-188,1,109.955742875643,1.5,1.4,106.043834734536,1.02060189790021,-0.089011428887652,48.9652596002098,76.108457954496,0,3380.69745362034,
77.9538053779478,7.43920282157423,128,14.6987010258305,0,1,3,2481.34669174479,228.898998119141,79.7619733982984,-3.74876405897833,224.9258435387,0,11.8810364432391,0,31.9,1,77.9538053779478,1.5,1.4,106.488981417869,4.62237525573022,32.6692985926534,48.8965849868134,76.3490795336213,0,3380.70123594102,
77.9144894925465,7.45074812068613,128.25,14.6838782288501,-0.945932987295451,1,3,2480.09522824406,228.992857881695,79.7544353732219,-3.74498364542505,224.699018725503,100,91.822924784493,0,31.9,1,77.9538053779478,1.4,1.5,106.934044419022,5.82143543175441,10.8758800261364,48.8260296659727,76.5892057173239,0,3380.70501635458,
77.8879950844208,7.46229924559065,128.5,14.6738935772252,-0.637129099850348,1,3,2479.25188504056,229.056108621958,79.7493369999383,-3.74243715488231,224.546229292939,95.9276049368771,91.8307414340585,0,31.9,1,77.9538053779478,1.4,1.5,107.379023924154,6.21861694242448,3.60075324950954,48.7535975631163,76.8288218359514,0,3380.70756284512,
77.8652717210845,7.47385429972992,128.75,14.6653327823211,-0.546258398716634,1,3,2478.52857792083,229.110356655937,79.7449523615856,-3.74025380546957,224.415228328174,94.7339835607319,91.837440567808,0,31.9,1,77.9538053779478,1.4,1.5,107.82392012418,6.34893311772268,1.18101376253827,48.6792927180951,77.0679132509489,0,3380.70974619453,
77.8452046430094,7.48541272597191,129,14.6577747927358,-0.482261878692547,1,3,2477.88982298702,229.158263275973,79.7410711094015,-3.73832621202674,224.299572721604,93.8949143275326,91.8433528021533,0,31.9,1,77.9538053779478,1.4,1.5,108.268733214704,6.39045704085591,0.376208228619072,48.603119284936,77.3064653557513,0,3380.71167378797,
77.8272111000118,7.49697413176597,129.25,14.650999428204,-0.432318221265274,1,3,2477.31707072466,229.20121969565,79.7375835994218,-3.73659821966886,224.195893180132,93.2410483604435,91.8486511009178,0,31.9,1,77.9538053779478,1.4,1.5,108.713463396044,6.40250555687478,0.109131853818208,48.5250815315892,77.5444635766736,0,3380.71340178033,
77.8109193982491,7.50853821054098,129.5,14.6448662332153,-0.391338800083547,1,3,2476.79848975128,229.240113268654,79.7344199797155,-3.73503400655235,224.102040393141,92.7051990563324,91.853445818675,0,31.9,1,77.9538053779478,1.4,1.5,109.158110873171,6.4048277329596,0.0210287144940956,48.4451838396671,77.7818933737998,0,3380.71496599345,
77.7960672684975,7.52010471055101,129.75,14.6392761001891,-0.356684528082675,1,3,2476.3257317782,229.275570116635,79.7315309685456,-3.73360829623029,224.016497773817,92.2525374791328,91.8578148244687,0,31.9,1,77.9538053779478,1.4,1.5,109.602675855707,6.40399097969491,-0.00757572272490195,48.3634307041781,78.0187402418692,0,3380.71639170377,
77.7824578187407,7.53167341873383,130,14.6341546313813,-0.326778292831062,1,3,2475.89252953788,229.308060284659,79.7288795478142,-3.7323021142648,223.938126855888,91.8622603439259,91.8618165675651,0,31.9,1,77.9538053779478,1.4,1.5,110.047158557899,6.40217300778544,-0.0164562516545447,48.2798267332518,78.2549897111607,0,3380.71769788574,
77.7699368838965,7.54324415107167,130.25,14.6294435807434,-0.300589224188129,1,3,2475.49397580337,229.337951814747,79.7264367023034,-3.73110060555458,223.866036333275,91.5207770360148,91.8654968006158,0,31.9,1,77.9538053779478,1.4,1.5,110.491559198596,6.40009091157107,-0.0188438034290207,48.1943766478587,78.4906273483752,0,3380.71889939445,
77.7583800189666,7.5548167462937,130.5,14.6250959382475,-0.277400202521295,1,3,2475.12610936732,229.365541797451,79.7241789781923,-3.72999178063861,223.799506838317,91.2186386934629,91.8688924425873,0,31.9,1,77.9538053779478,1.4,1.5,110.93587800122,6.39797668488359,-0.0191315168925155,48.1070852815218,78.7256387575151,0,3380.72000821936,
77.7476844244996,7.56639106149651,130.75,14.6210728776549,-0.256688919473953,1,3,2474.78565802157,229.391075648382,79.7220869701585,-3.72896573725353,223.737944235212,90.9489673882174,91.8720339779708,0,31.9,1,77.9538053779478,1.4,1.5,111.380115193755,6.39590188936469,-0.0187719165112494,48.0179575800222,78.9600095807625,0,3380.72103426275,
77.7377636334078,7.57796696895488,131,14.6173417477543,-0.238061276250015,1,3,2474.46986943325,229.414759792507,79.7201443273711,-3.72801414801813,223.680848881088,90.7065766582737,91.8749470361237,0,31.9,1,77.9538053779478,1.4,1.5,111.824271008708,6.39388555402025,-0.0182404830264124,47.9269986010975,79.1937254993543,0,3380.72198585198,
77.7285438528201,7.58954435371531,131.25,14.6138746891322,-0.22121145804844,1,3,2474.17639470229,229.436770397328,79.7183370699511,-3.72712990765361,223.627794459217,90.4874443839625,91.8776534789974,0,31.9,1,77.9538053779478,1.4,1.5,112.268345683102,6.3919299240764,-0.0176890630364561,47.8342135141337,79.4267722344552,0,3380.72287009235,
77.719961352356,7.60112311172864,131.5,14.6106476465123,-0.205896686324972,1,3,2473.9032052277,229.457259607922,79.7166531014261,-3.72630688109032,223.578412865419,90.2883795116379,91.880172177909,0,31.9,1,77.9538053779478,1.4,1.5,112.712339458434,6.39003222317716,-0.0171630474728098,47.7396075998494,79.6591355480282,0,3380.72369311891,
77.7119605431634,7.6127031483671,131.75,14.6076396422612,-0.191920549762585,1,3,2473.64853156136,229.476360132898,79.7150818503863,-3.72553971818212,223.532383090927,90.1068020618815,91.8825195849705,0,31.9,1,77.9538053779478,1.4,1.5,113.15625258068,6.38818846298421,-0.0166733596733991,47.6431862499747,79.8908012437029,0,3380.72446028182,
77.7044925294518,7.6242843772244,132,14.6048322285587,-0.179121600892761,1,3,2473.4108173019,229.494188702357,79.7136140004064,-3.72482371398771,223.489422839263,89.9405926637094,91.884710164015,0,31.9,1,77.9538053779478,1.4,1.5,113.600085300226,6.38639462867279,-0.0162202035839053,47.5449549669217,80.1217551676405,0,3380.72517628601,
77.6975139930135,7.63586671912901,132.25,14.6022090654982,-0.16736531868389,1,3,2473.18868358796,229.510848730903,79.7122412821065,-3.7241547011692,223.449282070152,89.7879865261024,91.886756722477,0,31.9,1,77.9538053779478,1.4,1.5,114.043837871899,6.38464701090201,-0.0158007859297048,47.4449193634495,80.3519832093974,0,3380.72584529883,
77.6909863184666,7.64745010132166,132.5,14.5997555902322,-0.156538297669696,1,3,2472.98090125376,229.526432405968,79.7109563100917,-3.72352896561062,223.411737936637,89.6474968000752,91.8886706716533,0,31.9,1,77.9538053779478,1.4,1.5,114.487510554893,6.38294226585702,-0.0154117753074161,47.3430851623219,80.581471302785,0,3380.72647103439,
77.6848748963787,7.65903445676169,132.75,14.5974587534009,-0.146543953647833,1,3,2472.78636864683,229.541022351488,79.7097524530293,-3.72294317919674,223.376590751804,89.5178579566372,91.8904622340317,0,31.9,1,77.9538053779478,1.4,1.5,114.93110361278,6.38127739613921,-0.0150500172458966,47.2394581959584,80.8102054267273,0,3380.7270568208,
77.6791485603768,7.67061972353596,133,14.5953068062451,-0.13729928886514,1,3,2472.60409371073,229.554692971695,79.7086237286705,-3.72239434551816,223.34366073109,89.3979831457974,91.8921406107408,0,31.9,1,77.9538053779478,1.4,1.5,115.374617313468,6.37964971226077,-0.0147127088640617,47.1340444060788,81.0381716061159,0,3380.72760565448,
77.6737791268942,7.68220584435061,133.25,14.5932891265469,-0.128732413944626,1,3,2472.43317933466,229.567511549901,79.7075647179706,-3.7218797554791,223.312785328746,89.2869315399181,91.8937141184499,0,31.9,1,77.9538053779478,1.4,1.5,115.818051929178,6.37805679383884,-0.0143974009712928,47.0268498433406,81.265355912662,0,3380.72812024452,
77.6687410147233,7.6937927660907,133.5,14.5913960747614,-0.120780620980206,1,3,2472.27281124349,229.579539156738,79.7065704940541,-3.72139695060519,223.283817036311,89.1838829478372,91.895190302511,0,31.9,1,77.9538053779478,1.4,1.5,116.261407736424,6.37649645540982,-0.0141019557959568,46.9178806669706,81.4917444657456,0,3380.7286030494,
77.6640109274561,7.70538043943575,133.75,14.5896188739406,-0.11338886510276,1,3,2472.12224788952,229.590831408286,79.7056365628758,-3.72094369241925,223.256621545155,89.0881178163854,91.8965760313785,0,31.9,1,77.9538053779478,1.4,1.5,116.704685015979,6.37496671681593,-0.013824505246189,46.8071431443891,81.7173234332615,0,3380.72905630758,
77.6595675860778,7.71696881852218,134,14.5879495086318,-0.106508553505851,1,3,2471.98081194068,229.601439104449,79.7047588132066,-3.72051793665621,223.231076199372,88.9990012862664,91.897877576099,0,31.9,1,77.9538053779478,1.4,1.5,117.147884052871,6.3734657787887,-0.0135634036036303,46.6946436508276,81.9420790324629,0,3380.72948206334,
77.655391501995,7.72855786064506,134.25,14.586380639073,-0.100096569159364,1,3,2471.84788305577,229.611408770817,79.7039334741403,-3.7201178113795,223.20706868277,88.9159703420677,91.8991006777614,0,31.9,1,77.9538053779478,1.4,1.5,117.591005136331,6.37199200151706,-0.0133172002785656,46.5803886689405,82.1659975308018,0,3380.72988218862,
77.6514647829846,7.74014752599337,134.5,14.5849055278433,-0.094114475946422,1,3,2471.72289170765,229.620783121926,79.7031570787215,-3.71974159827393,223.184495896436,88.8385233536661,91.9002506051493,0,31.9,1,77.9538053779478,1.4,1.5,118.034048559793,6.37054388727669,-0.0130846028835958,46.4643847884098,82.3890652467657,0,3380.73025840173,
77.6477709661895,7.75173777741381,134.75,14.583517976745,-0.088527865673414,1,3,2471.60531386728,229.629601459954,79.7024264326068,-3.71938771654803,223.163262992882,88.7662114873015,91.9013322043398,0,31.9,1,77.9538053779478,1.4,1.5,118.477014620839,6.36912006459576,-0.0128644631658562,46.3466387055431,82.6112685507122,0,3380.73061228345,
77.6442948735166,7.76332858019927,135,14.5822122721603,-0.0833058171981432,1,3,2471.49466640098,229.637900019927,79.7017385868939,-3.7190547089979,223.143282539874,88.6986315938651,91.902349941636,0,31.9,1,77.9538053779478,1.4,1.5,118.919903621211,6.36771927568924,-0.0126557473179778,46.2271572228654,82.8325938656999,0,3380.730945291,
77.6410224857348,7.77491990189865,135.25,14.5809831374821,-0.0784204450218252,1,3,2471.39050306274,229.645712270295,79.7010908144335,-3.71874122987499,223.124473792499,88.6354202756472,91.9033079409338,0,31.9,1,77.9538053779478,1.4,1.5,119.362715866744,6.36634036438469,-0.0124575314092206,46.1059472487048,83.0530276683161,0,3380.73125877013,
