speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
79.5623078793945,0.221546569188652,5,0,5.63048907671544,2,13.45377,11357.4345765402,60.9485233876785,97.2093374017331,-3.90506449665038,234.303869799023,42.0963800889952,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.24701396145667E-11,-2.30217196546795E-10,4.88277768131016,-0.00928384087219153,0,2448.59493550335,
79.7913744044504,0.23285845824753,5.25,0,5.62501894795288,2,13.45377,11390.1335786348,60.6869313709218,97.0707859766756,-3.92758287944929,235.654972766957,41.9362208608296,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,4.15671320485558E-12,-7.69615024775198E-11,5.12660808558964,-0.00977246407599108,0,2448.57241712055,
80.0195614196658,0.2441378729301,5.5,0,5.61955418681525,2,13.45377,11422.7070316378,60.4263437468973,96.9303778984947,-3.95007916877441,237.004750126464,41.6864722673719,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.38557106828519E-12,-2.57276936889158E-11,5.37043848986912,-0.0102610872797906,0,2448.54992083123,
80.2468766759382,0.25538512277792,5.75,0,5.61409478732183,2,13.45377,11455.1560419817,60.166751664146,96.7881358433458,-3.97255338918709,238.353203351226,41.4355341947212,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,4.61857022761731E-13,-8.60042321070618E-12,5.61426889414861,-0.0107497104835902,0,2448.52744661081,
80.4733278072684,0.266600512551088,6,0,5.60864074351208,2,13.45377,11487.481699412,59.9081464047044,96.6440821346656,-3.99500556516719,239.700333910031,41.1833951025053,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.53952340920577E-13,-2.8749516097731E-12,5.85809929842809,-0.0112383336873897,0,2448.50499443483,
80.6989223332421,0.277784342330758,6.25,0,5.60319204944523,2,13.45377,11519.6850773413,59.6288389861865,96.4631657963602,-4.01743572111453,241.046143266872,40.9300433526553,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,5.13174469735256E-14,-9.61021508071047E-13,6.10192970270757,-0.0117269568911893,0,2448.48256427889,
80.923667661445,0.288936907618848,6.5,0,5.59774869919992,2,13.45377,11551.7672331948,59.3349566424907,96.2550689540953,-4.03984388135039,242.390632881024,40.6538974547797,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.71058156578419E-14,-3.21238527735711E-13,6.34576010698705,-0.0122155800949888,0,2448.46015611865,
81.1475710898125,0.300058499435043,6.75,0,5.59231068687389,2,13.45377,11583.7292087448,59.0421751870703,96.0451184242676,-4.06223007011887,243.733804207132,40.3605057231902,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,5.70193855261396E-15,-1.07377724125354E-13,6.58959051126653,-0.0127042032987884,0,2448.43776992988,
81.3706398089156,0.311149404411162,7,0,5.58687800658355,2,13.45377,11615.5720304378,58.7504852173636,95.8333369859175,-4.08459431158825,245.075658695295,40.0653102361932,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.90064618420465E-15,-3.5891607295813E-14,6.83342091554602,-0.0131928265025879,0,2448.41540568841,
81.592880904186,0.322209904882997,7.25,0,5.58145065246376,2,13.45377,11647.2967097115,58.4808048593906,95.6539769061791,-4.10693662985233,246.41619779114,39.7682909823131,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,6.33548728068218E-16,-1.19967568969636E-14,7.0772513198255,-0.0136814497063875,0,2448.39306337015,
81.8143013580819,0.333240278979689,7.5,0,5.57602861866744,2,13.45377,11678.9042433045,58.2345123898351,95.5096144193138,-4.1292570489317,247.755422935902,39.4910886076861,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.11182909356073E-16,-4.00984089195265E-15,7.32108172410498,-0.014170072910187,0,2448.37074295107,
82.034908052197,0.344240800710735,7.75,0,5.57061189936525,2,13.45377,11710.3956135568,57.9891250891677,95.3636080953742,-4.15155559277498,249.093335566498,39.2357309274207,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,7.03943031186908E-17,-1.34024082941507E-15,7.56491212838446,-0.0146586961139866,0,2448.34844440723,
82.2547077693133,0.355211740050697,8,0,5.56520048874537,2,13.45377,11741.7717887034,57.7446354127008,95.2159773634005,-4.17383228526003,250.429937115602,38.9791560552183,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.34647677062303E-17,-4.47951565858295E-16,7.80874253266395,-0.0151473193177862,0,2448.32616771474,
82.4737071954009,0.366153363021678,8.25,0,5.5597943810131,2,13.45377,11773.0337231593,57.5010359234336,95.0667413653144,-4.19608715019514,251.765229011708,38.7213525335087,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,7.82158923541009E-18,-1.49717260693606E-16,8.05257293694343,-0.0156359425215857,0,2448.3039128498,
82.6919129215656,0.377065931773652,8.5,0,5.55439357039064,2,13.45377,11804.182357798,57.18765129579,94.7987741051329,-4.21832021132015,253.099212679209,38.4623088048361,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.60719641180336E-18,-5.00386253682959E-17,8.29640334122291,-0.0161245657253853,0,2448.28167978868,
82.9093314459462,0.387949704662709,8.75,0,5.54899805111683,2,13.45377,11835.2186202217,56.8251839974109,94.4455904471884,-4.24053149230757,254.431889538454,38.125648126527,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,8.69065470601121E-19,-1.67236718722429E-17,8.54023374550239,-0.0166131889291848,0,2448.25946850769,
83.1259691755634,0.398804936327274,9,0,5.5436078174468,2,13.45377,11866.1434250258,56.4640183938589,94.0905325394174,-4.26272101676365,255.763261005819,37.7315389288019,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.89688490200374E-19,-5.5892142502665E-18,8.78406414978187,-0.0171018121329844,0,2448.23727898324,
83.3418324281209,0.409631877762377,9.25,0,5.5382228636518,2,13.45377,11896.9576740559,56.104143952632,93.7336238086736,-4.28488880822944,257.093328493766,37.3338138479213,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,9.65628300667913E-20,-1.86793952454025E-18,9.02789455406135,-0.0175904353367839,0,2448.21511119177,
83.5569274337615,0.420430776392021,9.5,0,5.53284318401888,2,13.45377,11927.6622566581,55.7382936618786,93.3627323535337,-4.3070348901818,258.422093410908,36.932418897273,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,3.21876100222638E-20,-6.24263409634375E-19,9.27172495834084,-0.0180790585405835,0,2448.19296510982,
83.7712603367782,0.431201876139716,9.75,0,5.52746877285068,2,13.45377,11958.2580499237,55.3333493392455,92.9221886954977,-4.32915928603442,259.749557162065,36.5190354921879,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.07292033407546E-20,-2.08624852204761E-19,9.51555536262032,-0.018567681744383,0,2448.17084071397,
83.9848371972831,0.441945417497239,10,0,5.52209962446517,2,13.45377,11988.7459189272,54.9298334259632,92.4797376326706,-4.35126201913873,261.075721148324,36.0550426096718,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,3.57640111358486E-21,-6.97199994603333E-20,9.7593857668998,-0.0190563049481826,0,2448.14873798086,
84.1976639928339,0.452661637591658,10.25,0,5.51673573319541,2,13.45377,12019.1267169587,54.5277346284876,92.0354033311219,-4.37334311278488,262.400586767093,35.5858829259622,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.19213370452829E-21,-2.32992507634509E-20,10.0032161711793,-0.0195449281519821,0,2448.12665688722,
84.4097466200206,0.46335077025069,10.5,0,5.51137709338937,2,13.45377,12049.4012857501,54.1270418062492,91.589209613923,-4.39540259020265,263.724155412159,35.1114651665889,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,3.97377901509429E-22,-7.78609787406274E-21,10.2470465754588,-0.0200335513557817,0,2448.1045974098,
84.6210908960127,0.474013046066437,10.75,0,5.50602369940962,2,13.45377,12079.570455696,53.7194937859632,91.1271847515288,-4.41744047456233,265.04642847374,34.6316959569954,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.32459300503143E-22,-2.60190333690752E-21,10.4908769797382,-0.0205221745595812,0,2448.08255952544,
84.8317025600688,0.484648692457547,11,0,5.50067554563321,2,13.45377,12109.6350460696,53.3095220990503,90.6568019915751,-4.43945678897559,266.367407338535,34.1363660470027,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,4.41531001677143E-23,-8.6947265211854E-22,10.7347073840177,-0.0210107977633808,0,2448.06054321102,
85.0415872750089,0.49525793372985,11.25,0,5.4953326264514,2,13.45377,12139.5958652324,52.9009654741033,90.1845988978308,-4.46145155649632,267.687093389779,33.6304450717203,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.47177000559048E-23,-2.90545554808447E-22,10.9785377882972,-0.0214994209671803,0,2448.0385484435,
85.2507506286513,0.505840991135512,11.5,0,5.48999493626947,2,13.45377,12169.4537108395,52.4938130340072,89.7105984844796,-4.48342480012146,269.005488007288,33.1184708089914,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,4.90590001863493E-24,-9.708813415642E-23,11.2223681925767,-0.0219880441709799,0,2448.01657519988,
85.4591981352147,0.516398082930754,11.75,0,5.48466246950652,2,13.45377,12199.2093700396,52.1006931043594,89.256476093794,-4.50537654279178,270.322592567507,32.6003293599524,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.63530000621164E-24,-3.2442308832596E-23,11.4661985968562,-0.0224766673747794,0,2447.99462345721,
85.6669352366867,0.526929424432181,12,0,5.47933522059529,2,13.45377,12228.8636196708,51.741972342692,88.8574062243209,-4.52730680739268,271.638408443561,32.0923816567289,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,5.45100002070547E-25,-1.08405446209911E-23,11.7100290011357,-0.022965290578579,0,2447.97269319261,
85.8739673041594,0.537435228071746,12.25,0,5.47401318398195,2,13.45377,12258.4172264507,51.3844690348709,88.4567182342652,-4.54921561675493,272.952937005296,31.6221990151744,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.81700000690182E-25,-3.62229872750695E-24,11.9538594054151,-0.0234539137823785,0,2447.95078438325,
86.0802996391336,0.547915703450417,12.5,0,5.46869635412591,2,13.45377,12287.8709471628,51.028174026256,88.0544320659074,-4.57110299365543,274.266179619326,31.1470821917226,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,6.05666668967275E-26,-1.21035092334597E-24,12.1976898096946,-0.0239425369861781,0,2447.92889700634,
86.285937474792,0.558371057390551,12.75,0,5.4633847254997,2,13.45377,12317.2255288385,50.676285348442,87.6561147420814,-4.59296896081792,275.578137649075,30.6669490484922,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.01888889655758E-26,-4.0441969171363E-25,12.4415202139741,-0.0244311601899776,0,2447.90703103918,
86.4908859772424,0.568801493987047,13,0,5.45807829258871,2,13.45377,12346.4817089341,50.3645391670956,87.3238012801067,-4.61481354091367,276.88881245482,30.1861341456533,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,6.72962965519194E-27,-1.35128604256983E-25,12.6853506182536,-0.0249197833937772,0,2447.88518645909,
86.695150246732,0.579207214657278,13.25,0,5.45277704989107,2,13.45377,12375.6402155044,50.0538337692149,86.9900484688073,-4.63663675656219,278.198205393731,29.754627475629,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.24320988506398E-27,-4.51498550250208E-26,12.9291810225331,-0.0254084065975767,0,2447.86336324344,
86.8987353188333,0.589588418189871,13.5,0,5.44748099191749,2,13.45377,12404.7017673721,49.7441614952149,86.6548735571763,-4.65843863033187,279.506317819912,29.3192147578799,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,7.4773662835466E-28,-1.50854949273394E-26,13.1730114268126,-0.0258970298013763,0,2447.84156136967,
87.1016461656027,0.599945300792338,13.75,0,5.44219011319106,2,13.45377,12433.667074293,49.4355147821243,86.3182935650598,-4.68021918474067,280.81315108444,28.8798391797662,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.49245542784887E-28,-5.04030666503511E-27,13.416841831092,-0.0263856530051758,0,2447.81978081526,
87.3038876967126,0.610278056137614,14,0,5.43690440824714,2,13.45377,12462.5368371173,48.9825709317357,85.7260043357177,-4.7019784422567,282.118706535402,28.4364428684024,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,8.30818475949623E-29,-1.68402530483038E-27,13.6606722353715,-0.0268742762089754,0,2447.79802155774,
87.5054647605568,0.620586875409518,14.25,0,5.43162387163314,3,10.75196,9982.78432450319,61.36363748265,86.0255256014888,-4.72371642529889,283.422985517933,27.7753337368934,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,2.76939491983208E-29,-5.62645149139151E-28,13.904502639651,-0.0273628994127749,0,2447.7762835747,
87.7063821453319,0.63087194734717,14.5,0,5.42634849790847,3,10.75196,10005.7053492042,61.4734387985832,86.3773285788187,-4.74543315623757,284.725989374254,27.8612643655136,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,9.23131639944025E-30,-1.87981415908729E-28,14.1483330439305,-0.0278515226165745,0,2447.75456684376,
87.9066445800932,0.6411334582884,14.75,0,5.42107828164427,3,10.75196,10028.5516560034,61.5828821844473,86.7286881614594,-4.76712865739506,286.027719443704,27.9907544673537,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,3.07710546648008E-30,-6.28043438773636E-29,14.39216344821,-0.0283401458203741,0,2447.73287134261,
88.1062567357871,0.651371592212167,15,0,5.41581321742337,3,10.75196,10051.3237777708,61.691970192914,87.0796056789117,-4.78880295104626,287.328177062776,28.119364410874,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.02570182216003E-30,-2.09825822639491E-29,14.6359938524894,-0.0288287690241736,0,2447.71119704895,
88.3052232262607,0.661586530780025,15.25,0,5.41055329984009,3,10.75196,10074.0222408626,61.8007053454497,87.4300824476237,-4.81045605941919,288.627363565151,28.2471040885209,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,3.41900607386676E-31,-7.0100760064195E-30,14.8798242567689,-0.0293173922279732,0,2447.68954394058,
88.5035486092481,0.671778453376653,15.5,0,5.40529852350015,3,10.75196,10096.6475652336,61.9090901328554,87.7801197712122,-4.83208800469554,289.925280281733,28.3739832354085,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.13966869128892E-31,-2.34196885107438E-30,15.1236546610484,-0.0298060154317727,0,2447.6679119953,
88.7012373873358,0.681947537149481,15.75,0,5.40004888302049,3,10.75196,10119.200264547,62.0171270157939,88.1297189406798,-4.85369880901125,291.221928540675,28.5000114325593,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,3.79889563762973E-32,-7.82409565669448E-31,15.3674850653279,-0.0302946386355723,0,2447.64630119099,
88.8982940089057,0.692093957047435,16,0,5.39480437302915,3,10.75196,10141.6808462824,62.1248184253049,88.478881234627,-4.87528849445696,292.517309667418,28.6251981100626,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.26629854587658E-32,-2.61385739928459E-31,15.6113154696074,-0.0307832618393718,0,2447.62471150554,
89.094722869058,0.702217885858823,16.25,0,5.38956498816518,3,10.75196,10164.089811841,62.2321667633102,88.8276079194599,-4.89685708307858,293.811424984715,28.7495525501532,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,4.22099515292193E-33,-8.73221428183184E-32,15.8551458738869,-0.0312718850431714,0,2447.60314291692,
89.290528310514,0.712319494248387,16.5,0,5.38433072307849,3,10.75196,10186.4276566484,62.3391744031061,89.1759002495924,-4.91840459687776,295.104275812665,28.8730838902132,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.40699838430731E-33,-2.91716963430554E-32,16.0989762781663,-0.0317605082469709,0,2447.58159540312,
89.4857146244986,0.722398950793545,16.75,0,5.3791015724297,3,10.75196,10208.6948702554,62.4458436898462,89.5237594676457,-4.93993105781238,296.395863468743,28.9958011256989,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,4.6899946143577E-34,-9.74526920826913E-33,16.3428066824458,-0.0322491314507705,0,2447.56006894219,
89.6802860516046,0.732456422019836,17,0,5.37387753089009,3,10.75196,10230.8919364366,62.5398485479389,89.8534741146725,-4.96143648779703,297.686189267822,29.1177131129957,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,1.56333153811923E-34,-3.25552402108254E-33,16.5866370867253,-0.03273775465457,0,2447.5385635122,
89.8742467826371,0.742492072435605,17.25,0,5.36865859314142,3,10.75196,10253.0193332869,62.6208024388544,90.1643706291814,-4.98292090870348,298.975254522209,29.2248795212192,100,100,0,1,0,1.5,1.4,3.41509458500638E-06,5.21110512706411E-35,-1.08753420097522E-33,16.8304674910048,-0.0332263778583696,0,2447.5170790913,
