speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
77.2231064608902,0.106528938522063,2.5,0,5.53080281101114,1,6,4916.17564566495,75.6705948346804,52.2419151767322,-3.67881545763137,220.728927457882,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,7.36565337108813E-07,-1.31966497371352E-05,2.44447363851534,-0.00439760883419601,0,2537.11118454237,
77.4545058458768,0.118183481329866,2.75,0,5.5152405375929,1,6,4930.90698804456,75.5527440956435,52.316852012953,-3.70089566390838,222.053739834503,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,2.45521779036271E-07,-4.41218175628591E-06,2.68830404279482,-0.00488623203799556,0,2537.08910433609,
77.6845660740625,0.129803205581814,3,0,5.499753484232,1,6,4945.5530770544,75.4355753835648,52.3908717924741,-3.72291357946701,223.374814768021,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,8.18405930120904E-08,-1.47513429290491E-06,2.9321344470743,-0.00537485524179512,0,2537.06708642053,
77.9133021717527,0.141388518411418,3.25,0,5.48434089337699,1,6,4960.11486929878,75.3190810456098,52.463987719479,-3.74486950842425,224.692170505455,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,2.72801976706968E-08,-4.93171943081507E-07,3.17596485135379,-0.00586347844559467,0,2537.04513049158,
78.140728889064,0.152939819343523,3.5,0,5.46900202092548,1,6,4974.59330379928,75.2032535696058,52.5362127372664,-3.76676375177137,226.005825106282,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,9.0933992235656E-09,-1.64874683032521E-07,3.41979525563327,-0.00635210164939422,0,2537.02323624823,
78.3668607070221,0.164457500491311,3.75,0,5.4537361358814,1,6,4988.98930244663,75.0880855804269,52.6075595351283,-3.78859660743094,227.315796445857,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,3.03113307452187E-09,-5.5118649183996E-08,3.66362565991275,-0.00684072485319377,0,2537.00140339257,
78.5917118444276,0.175941946746785,4,0,5.43854252002355,1,6,5003.30377043781,74.9339245912439,52.6501849541268,-3.81036837031228,228.622102218737,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,1.01037769150729E-09,-1.84260524328859E-08,3.90745606419223,-0.00732934805699332,0,2536.97963162969,
78.8151523864764,0.187393535965017,4.25,0,5.41993046143912,1,6,5017.52843713949,74.6494312572103,52.5994128854775,-3.83206534138885,229.923920483331,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,3.36792563835763E-10,-6.15964022790023E-09,4.15128646847171,-0.00781797126079288,0,2536.95793465861,
79.0367234144338,0.198812659988108,4.5,0,5.38986244842203,1,6,5031.63408687763,74.3673182624473,52.5479432459913,-3.85364160235164,231.218496141098,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,1.12264187945254E-10,-2.0590508074983E-09,4.3951168727512,-0.00830659446459243,0,2536.93635839765,
79.25645043117,0.210199771714397,4.75,0,5.3600319285358,1,6,5045.62234321539,74.0875531356922,52.4957982105804,-3.87509811380504,232.505886828302,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,3.74213959817514E-11,-6.88279788174478E-10,4.63894727703068,-0.00879521766839198,0,2536.91490188619,
79.4743583991108,0.221555314324542,5,0,5.33043582088376,1,6,5059.49479531015,73.810104093797,52.4429993417622,-3.8964358237182,233.786149423092,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,1.24737986605838E-11,-2.30064416293285E-10,4.88277768131016,-0.00928384087219153,0,2536.89356417628,
79.6904717561246,0.232879721568956,5.25,0,5.30107110807023,1,6,5073.25299892492,73.5349400215016,52.3895676096198,-3.91765566769028,235.059340061417,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,4.15793288686127E-12,-7.68989854070981E-11,5.12660808558964,-0.00977246407599108,0,2536.87234433231,
79.9048144308122,0.244173418044417,5.5,0,5.27193483435849,1,6,5086.89847740175,73.262030451965,52.3355234109747,-3.93875856920788,236.325514152473,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,1.38597762895376E-12,-2.57026985311175E-11,5.37043848986912,-0.0102610872797906,0,2536.85124143079,
80.1174098572284,0.255436819460352,5.75,0,5.24302410389732,1,6,5100.4327225989,72.9913455480221,52.2808865878077,-3.95974543989489,237.584726393694,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,4.61992542984585E-13,-8.59061027515379E-12,5.61426889414861,-0.0107497104835902,0,2536.83025456011,
80.3282809890599,0.266670332895245,6,0,5.21433607901315,1,6,5113.85719579344,72.7228560841311,52.2256764449651,-3.98061717975506,238.837030785304,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,1.53997514328195E-13,-2.87115550855058E-12,5.85809929842809,-0.0112383336873897,0,2536.80938282025,
80.5374503132838,0.277874357043634,6.25,0,5.18586797856478,1,6,5127.17332855082,72.4565334289837,52.1699117671808,-4.0013746774076,240.082480644456,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,5.13325047760651E-14,-9.59570821810708E-13,6.10192970270757,-0.0117269568911893,0,2536.78862532259,
80.7449398633304,0.289049282454099,6.5,0,5.1576170763579,1,6,5140.38252356274,72.1923495287451,52.1136108354471,-4.02201881031598,241.321128618958,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,1.7110834925355E-14,-3.20689826099071E-13,6.34576010698705,-0.0122155800949888,0,2536.76798118968,
80.9507712317714,0.300195491758649,6.75,0,5.12958069961676,1,6,5153.48615545505,71.9302768908991,52.0567914427637,-4.04255044501031,242.553026700619,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,5.70361164178501E-15,-1.07172007649549E-13,6.58959051126653,-0.0127042032987884,0,2536.74744955499,
81.1549655825554,0.311313359893879,7,0,5.10175622751054,1,6,5166.48557156653,71.6702885686694,51.9994709092922,-4.06297043730343,243.778226238206,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,1.901203880595E-15,-3.58150685701289E-14,6.83342091554602,-0.0131928265025879,0,2536.7270295627,
81.3575436628086,0.322403254314258,7.25,0,5.07414108973195,1,6,5179.38209270028,71.4123581459944,51.9416660969434,-4.08327963250095,244.996777950057,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,6.33734626865001E-16,-1.19684701081015E-14,7.0772513198255,-0.0136814497063875,0,2536.7067203675,
81.5585258142214,0.333465535197885,7.5,0,5.04673276512584,1,6,5192.17701384851,71.1564597230298,51.8833934234228,-4.10347886560549,246.208731936329,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,2.11244875621667E-16,-3.99944855461479E-15,7.32108172410498,-0.014170072910187,0,2536.68652113439,
81.7579319840365,0.344500555645044,7.75,0,5.0195287803657,1,6,5204.87160489215,70.9025679021569,51.8246688757568,-4.12356896151537,247.414137690922,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,7.04149585405556E-17,-1.33644287302196E-15,7.56491212838446,-0.0146586961139866,0,2536.66643103848,
81.9557817356578,0.35550866186984,8,0,4.99252670867607,1,6,5217.46711127617,70.6506577744767,51.7655080233239,-4.1435507352178,248.613044113068,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,2.34716528468519E-17,-4.46570134441326E-16,7.80874253266395,-0.0151473193177862,0,2536.64644926478,
82.1520942588932,0.366490193385248,8.25,0,4.96572416859868,1,6,5229.96475466167,70.4007049067666,51.7059260304121,-4.16342499197693,249.805499518616,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,7.82388428228396E-18,-1.49216936631432E-16,8.05257293694343,-0.0156359425215857,0,2536.62657500802,
82.3468883798495,0.377445483181802,8.5,0,4.93911882280086,1,6,5242.36573355584,70.1526853288832,51.6459376683218,-4.18319252751681,250.991551651009,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,2.60796142742799E-18,-4.98581209832863E-17,8.29640334122291,-0.0161245657253853,0,2536.60680747248,
82.540182570491,0.388374857900231,8.75,0,4.91270837692415,1,6,5254.67122392046,69.9065755215908,51.5855573270351,-4.20285412819954,252.171247691973,0,100,0,0,1,0,1.5,1.4,3.41509458500638E-06,8.69320475809329E-19,-1.66587805236028E-17,8.54023374550239,-0.0166131889291848,0,2536.5871458718,
